frame_no,letter,magnitude,letter_yaw_component,letter_pitch_component,letter_roll_component,level,size,first_frame,last_frame,face_no,speaking,conf_part,fps
723,q,0.2841,-0.0087,-0.2137,-0.187,4,4.032,719,727,1,0,1,25
724,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
725,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
726,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
727,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
728,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
729,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
730,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
731,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
732,b,1.6328,1.21,0.8781,-0.6565,7,8.063,724,740,1,0,1,25
733,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
734,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
735,b,1.0188,0.635,0.5905,-0.5349,4,4.032,731,739,1,0,1,25
736,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
737,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
738,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
739,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
740,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
741,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
742,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
743,m,2.476,-1.5708,-1.3156,1.3901,1,2.016,741,745,1,0,1,25
744,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
745,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
746,b,1.4411,0.9059,0.8271,-0.7564,1,2.016,744,748,1,0,1,25
747,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
748,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
749,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
750,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
751,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
752,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
753,u,4.3914,3.3226,0.9586,-2.7066,4,4.032,749,757,1,0,1,25
754,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
755,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
756,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
757,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
758,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
759,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
760,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
761,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
762,u,0.1942,0.186,-0.0034,0.0558,1,2.016,760,764,1,0,1,25
763,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
764,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
765,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
766,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
767,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
768,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
769,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
770,u,3.2861,3.0486,-0.8348,-0.8988,10,16.127,754,786,1,0,1,25
771,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
772,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
773,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
774,k,0.2389,0.0981,-0.1919,-0.1031,1,2.016,772,776,1,0,1,25
775,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
776,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
777,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
778,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
779,u,0.368,0.3653,0.0364,-0.0251,1,2.016,777,781,1,0,1,25
780,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
781,f,0.2796,-0.1348,0.2442,0.0188,1,2.016,779,783,1,0,1,25
782,f,0.2426,-0.2182,0.1044,0.0188,1,2.016,780,784,1,0,1,25
783,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
784,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
785,i,0.8807,-0.3005,0.8234,-0.0853,9,12.8,772,798,1,0,1,25
786,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
787,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
788,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
789,i,0.2503,-0.0652,0.2412,-0.0157,1,2.016,787,791,1,0,1,25
790,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
791,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
792,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
793,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
794,x,1.721,-1.6446,-0.2556,0.4378,10,16.127,778,810,1,0,1,25
795,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
796,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
797,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
798,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
799,x,1.6477,-1.3322,-0.8536,0.4599,4,4.032,795,803,1,0,1,25
800,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
801,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
802,r,0.7403,-0.2259,-0.6846,0.1682,7,8.063,794,810,1,0,1,25
803,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
804,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
805,o,1.5519,-0.9529,-1.1629,0.3848,10,16.127,789,821,1,0,1,25
806,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
807,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
808,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
809,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
810,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
811,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
812,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
813,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
814,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
815,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
816,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
817,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
818,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
819,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
820,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
821,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
822,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
823,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
824,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
825,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
826,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
827,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
828,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
829,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
830,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
831,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
832,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
833,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
834,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
835,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
836,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
837,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
838,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
839,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
840,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
841,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
842,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
843,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
844,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
845,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
846,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
847,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
848,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
849,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
850,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
851,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
852,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
853,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
854,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
855,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
856,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
857,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
858,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
859,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
860,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
861,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
862,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
863,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
864,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
865,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
866,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
867,i,0.3179,-0.0629,0.3085,-0.044,7,8.063,859,875,1,0,1,25
868,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
869,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
870,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
871,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
872,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
873,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
874,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
875,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
876,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
877,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
878,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
879,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
880,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
881,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
882,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
883,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
884,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
885,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
886,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
887,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
888,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
889,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
890,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
891,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
892,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
893,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
894,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
895,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
896,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
897,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
898,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
899,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
900,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
901,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
902,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
903,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
904,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
905,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
906,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
907,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
908,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
909,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
910,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
911,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
912,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
913,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
914,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
915,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
916,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
917,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
918,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
919,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
920,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
921,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
922,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
923,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
924,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
925,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
926,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
927,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
928,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
929,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
930,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
931,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
932,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
933,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
934,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
935,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
936,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
937,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
938,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
939,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
940,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
941,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
942,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
943,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
944,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
945,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
946,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
947,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
948,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
949,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
950,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
951,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
952,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
953,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
954,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
955,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
956,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
957,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
958,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
959,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
960,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
961,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
962,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
963,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
964,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
965,x,0.4987,-0.4889,-0.0461,-0.087,4,4.032,961,969,1,0,1,25
966,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
967,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
968,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
969,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
970,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
971,u,1.563,1.5152,0.2036,0.3252,4,4.032,967,975,1,0,1,25
972,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
973,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
974,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
975,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
976,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
977,w,0.9236,-0.8804,-0.0327,-0.2773,4,4.032,973,981,1,0,1,25
978,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
979,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
980,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
981,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
982,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
983,u,1.6348,1.5875,0.1401,0.3644,4,4.032,979,987,1,0,1,25
984,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
985,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
986,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
987,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
988,o,0.2823,-0.1338,-0.2483,-0.0108,10,16.127,972,1004,1,0,1,25
989,x,1.3904,-1.3485,-0.1647,-0.296,4,4.032,985,993,1,0,1,25
990,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
991,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
992,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
993,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
994,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
995,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
996,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
997,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
998,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
999,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1000,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1001,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1002,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1003,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1004,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1005,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1006,x,0.6256,-0.6217,0.0337,-0.0612,4,4.032,1002,1010,1,0,1,25
1007,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1008,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1009,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1010,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1011,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1012,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1013,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1014,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1015,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1016,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1017,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1018,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1019,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1020,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1021,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1022,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1023,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1024,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1025,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1026,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1027,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1028,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1029,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1030,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1031,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1032,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1033,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1034,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1035,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1036,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1037,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1038,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1039,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1040,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1041,r,0.2644,-0.0606,-0.2573,0.0054,1,2.016,1039,1043,1,0,1,25
1042,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1043,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1044,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1045,i,0.2908,0.0022,0.2898,-0.0238,1,2.016,1043,1047,1,0,1,25
1046,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1047,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1048,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1049,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1050,r,0.2251,-0.032,-0.221,0.0286,3,3.2,1047,1053,1,0,1,25
1051,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1052,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1053,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1054,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1055,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1056,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1057,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1058,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1059,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1060,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1061,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1062,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1063,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1064,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1065,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1066,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1067,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1068,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1069,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1070,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1071,i,0.1737,-0.0137,0.1702,0.0319,1,2.016,1069,1073,1,0,1,25
1072,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1073,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1074,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1075,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1076,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1077,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1078,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1079,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1080,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1081,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1082,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1083,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1084,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1085,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1086,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1087,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1088,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
1089,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
